t,ch1,ch2,
3.8199998e-03,-2.56000e+00,-1.26000e+01,
3.8399997e-03,-2.56000e+00,-1.26000e+01,
3.8599996e-03,-2.48000e+00,-1.28000e+01,
3.8799995e-03,-2.48000e+00,-1.26000e+01,
3.8999994e-03,-2.56000e+00,-1.24000e+01,
3.9199996e-03,-2.48000e+00,-1.26000e+01,
3.9399997e-03,-2.56000e+00,-1.22000e+01,
3.9599999e-03,-2.56000e+00,-1.22000e+01,
3.9800000e-03,-2.48000e+00,-1.24000e+01,
4.0000002e-03,-2.56000e+00,-1.22000e+01,
4.0200003e-03,2.40000e+00,-1.22000e+01,
4.0400005e-03,2.32000e+00,-1.22000e+01,
4.0600006e-03,2.40000e+00,-1.22000e+01,
4.0800008e-03,2.32000e+00,-1.22000e+01,
4.1000010e-03,2.40000e+00,-1.26000e+01,
4.1200011e-03,2.32000e+00,-1.24000e+01,
4.1400013e-03,2.32000e+00,-1.26000e+01,
4.1600014e-03,2.32000e+00,-1.26000e+01,
4.1800016e-03,2.40000e+00,-1.26000e+01,
4.2000017e-03,2.32000e+00,-1.26000e+01,
4.2200019e-03,2.32000e+00,-1.30000e+01,
4.2400020e-03,2.32000e+00,-1.30000e+01,
4.2600022e-03,2.32000e+00,-1.30000e+01,
4.2800023e-03,2.40000e+00,-1.30000e+01,
4.3000025e-03,2.32000e+00,-1.32000e+01,
