t,ch1,ch2,
1.1099948e-02,2.32000e+00,4.00002e-01,
1.1199947e-02,2.40000e+00,4.00002e-01,
1.1299947e-02,2.32000e+00,-0.00000e+00,
1.1399947e-02,2.40000e+00,4.00002e-01,
1.1499947e-02,2.40000e+00,-4.00002e-01,
1.1599947e-02,2.48000e+00,4.00002e-01,
1.1699947e-02,2.32000e+00,-4.00002e-01,
1.1799946e-02,2.40000e+00,4.00002e-01,
1.1899946e-02,2.32000e+00,4.00002e-01,
1.1999946e-02,2.40000e+00,-4.00002e-01,
1.2099946e-02,2.32000e+00,4.00002e-01,
1.2199946e-02,2.32000e+00,4.00002e-01,
1.2299946e-02,2.48000e+00,4.00002e-01,
1.2399945e-02,2.32000e+00,4.00002e-01,
1.2499945e-02,2.48000e+00,-0.00000e+00,
1.2599945e-02,2.48000e+00,4.00002e-01,
1.2699945e-02,2.32000e+00,-0.00000e+00,
1.2799945e-02,2.40000e+00,4.00002e-01,
1.2899945e-02,2.32000e+00,4.00002e-01,
1.2999944e-02,2.32000e+00,4.00002e-01,
1.3099944e-02,2.48000e+00,-0.00000e+00,
1.3199944e-02,2.40000e+00,4.00002e-01,
1.3299944e-02,2.32000e+00,-4.00002e-01,
1.3399944e-02,2.32000e+00,-4.00002e-01,
1.3499944e-02,2.40000e+00,4.00002e-01,
1.3599943e-02,2.32000e+00,4.00002e-01,
1.3699943e-02,2.40000e+00,-0.00000e+00,
1.3799943e-02,2.32000e+00,-0.00000e+00,
1.3899943e-02,2.32000e+00,4.00002e-01,
1.3999943e-02,2.32000e+00,4.00002e-01,
1.4099943e-02,2.32000e+00,-4.00002e-01,
1.4199942e-02,2.32000e+00,4.00002e-01,
1.4299942e-02,2.32000e+00,-0.00000e+00,
1.4399942e-02,2.32000e+00,4.00002e-01,
1.4499942e-02,2.32000e+00,-0.00000e+00,
1.4599942e-02,2.32000e+00,4.00002e-01,
1.4699942e-02,2.24000e+00,-0.00000e+00,
1.4799941e-02,2.32000e+00,4.00002e-01,
1.4899941e-02,2.24000e+00,4.00002e-01,
1.4999941e-02,2.32000e+00,-0.00000e+00,
1.5099941e-02,-2.56000e+00,1.44000e+01,
1.5199941e-02,-2.56000e+00,1.44000e+01,
1.5299940e-02,-2.64000e+00,1.48000e+01,
1.5399940e-02,-2.56000e+00,1.44000e+01,
1.5499940e-02,-2.48000e+00,1.36000e+01,
1.5599940e-02,-2.64000e+00,5.60000e+00,
1.5699940e-02,-2.56000e+00,4.00002e-01,
1.5799940e-02,-2.56000e+00,4.00002e-01,
1.5899939e-02,-2.64000e+00,4.00002e-01,
1.5999939e-02,-2.56000e+00,4.00002e-01,
1.6099939e-02,-2.64000e+00,-0.00000e+00,
1.6199939e-02,-2.64000e+00,4.00002e-01,
1.6299939e-02,-2.56000e+00,-0.00000e+00,
1.6399939e-02,-2.56000e+00,4.00002e-01,
1.6499938e-02,-2.64000e+00,-0.00000e+00,
1.6599938e-02,-2.56000e+00,4.00002e-01,
1.6699938e-02,-2.64000e+00,4.00002e-01,
1.6799938e-02,-2.64000e+00,4.00002e-01,
1.6899938e-02,-2.56000e+00,-0.00000e+00,
1.6999938e-02,-2.56000e+00,4.00002e-01,
1.7099937e-02,-2.64000e+00,4.00002e-01,
1.7199937e-02,-2.56000e+00,4.00002e-01,
1.7299937e-02,-2.64000e+00,-0.00000e+00,
1.7399937e-02,-2.56000e+00,4.00002e-01,
1.7499937e-02,-2.64000e+00,-0.00000e+00,
1.7599937e-02,-2.56000e+00,4.00002e-01,
1.7699936e-02,-2.64000e+00,-0.00000e+00,
1.7799936e-02,-2.56000e+00,4.00002e-01,
1.7899936e-02,-2.56000e+00,-0.00000e+00,
1.7999936e-02,-2.56000e+00,4.00002e-01,
1.8099936e-02,-2.56000e+00,-0.00000e+00,
1.8199936e-02,-2.56000e+00,4.00002e-01,
1.8299935e-02,-2.64000e+00,4.00002e-01,
1.8399935e-02,-2.56000e+00,4.00002e-01,
1.8499935e-02,-2.48000e+00,-4.00002e-01,
1.8599935e-02,-2.56000e+00,4.00002e-01,
1.8699935e-02,-2.48000e+00,-0.00000e+00,
1.8799935e-02,-2.56000e+00,-0.00000e+00,
1.8899934e-02,-2.48000e+00,4.00002e-01,
1.8999934e-02,-2.56000e+00,4.00002e-01,
1.9099934e-02,-2.48000e+00,-0.00000e+00,
1.9199934e-02,-2.56000e+00,-4.00002e-01,
