t,ch1,ch2,
5.0748920e-04,-2.68000e+00,-1.52000e+00,
5.0749118e-04,-2.68000e+00,-1.44000e+00,
5.0749315e-04,-2.68000e+00,-1.52000e+00,
5.0749513e-04,-2.68000e+00,-1.60000e+00,
5.0749711e-04,-2.60000e+00,-1.68000e+00,
5.0749909e-04,-2.60000e+00,-1.68000e+00,
5.0750107e-04,-2.60000e+00,-1.60000e+00,
5.0750305e-04,-2.68000e+00,-1.68000e+00,
5.0750503e-04,-2.68000e+00,-1.76000e+00,
5.0750701e-04,-2.60000e+00,-1.84000e+00,
5.0750899e-04,-2.68000e+00,-1.76000e+00,
5.0751097e-04,-2.68000e+00,-1.76000e+00,
5.0751294e-04,-2.68000e+00,-1.84000e+00,
5.0751492e-04,-2.68000e+00,-1.84000e+00,
5.0751690e-04,-2.60000e+00,-1.92000e+00,
5.0751888e-04,-2.60000e+00,-1.92000e+00,
5.0752086e-04,-2.60000e+00,-1.84000e+00,
5.0752284e-04,-2.68000e+00,-2.00000e+00,
5.0752482e-04,-2.68000e+00,-2.00000e+00,
5.0752680e-04,-2.60000e+00,-2.08000e+00,
5.0752878e-04,-2.68000e+00,-2.08000e+00,
5.0753076e-04,-2.68000e+00,-2.00000e+00,
5.0753274e-04,-2.68000e+00,-2.08000e+00,
5.0753471e-04,-2.68000e+00,-2.08000e+00,
5.0753669e-04,-2.60000e+00,-2.16000e+00,
5.0753867e-04,-2.68000e+00,-2.16000e+00,
5.0754065e-04,-2.68000e+00,-2.16000e+00,
5.0754263e-04,-2.68000e+00,-2.24000e+00,
5.0754461e-04,-2.68000e+00,-2.16000e+00,
5.0754659e-04,-2.60000e+00,-2.32000e+00,
5.0754857e-04,-2.68000e+00,-2.24000e+00,
5.0755055e-04,-2.60000e+00,-2.24000e+00,
5.0755253e-04,-2.68000e+00,-2.32000e+00,
5.0755451e-04,-2.68000e+00,-2.32000e+00,
5.0755648e-04,-2.60000e+00,-2.40000e+00,
5.0755846e-04,-2.68000e+00,-2.32000e+00,
5.0756044e-04,-2.68000e+00,-2.40000e+00,
5.0756242e-04,-2.68000e+00,-2.48000e+00,
5.0756440e-04,-2.68000e+00,-2.40000e+00,
5.0756638e-04,-2.60000e+00,-2.48000e+00,
5.0756836e-04,-2.60000e+00,-2.48000e+00,
5.0757034e-04,-2.68000e+00,-2.48000e+00,
5.0757232e-04,-2.68000e+00,-2.64000e+00,
5.0757430e-04,-2.60000e+00,-2.56000e+00,
5.0757627e-04,-2.60000e+00,-2.56000e+00,
5.0757825e-04,-2.60000e+00,-2.56000e+00,
5.0758023e-04,-2.68000e+00,-2.56000e+00,
5.0758221e-04,-2.68000e+00,-2.72000e+00,
5.0758419e-04,-2.68000e+00,-2.64000e+00,
5.0758617e-04,-2.60000e+00,-2.72000e+00,
5.0758815e-04,-2.68000e+00,-2.64000e+00,
5.0759013e-04,-2.68000e+00,-2.72000e+00,
5.0759211e-04,-2.68000e+00,-2.80000e+00,
5.0759409e-04,-2.68000e+00,-2.72000e+00,
